"","puma","serialno","hh_wt","hh_comb","no_adult","no_teenager","no_schooler","no_preschooler","no_toddler","no_infant","index","hh_size_recode","hh_income_cat","hh_income"
"14228","00105","2018HU0911378",26,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",7100
"14229","00105","2018HU0913557",17,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",60500
"14230","00105","2018HU0919443",22,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",88700
"14231","00105","2018HU0920442",18,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",92300
"14232","00105","2018HU0923064",5,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",55800
"14233","00105","2018HU0923609",28,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",90000
"14234","00105","2018HU0926467",12,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",205000
"14235","00105","2018HU0927858",28,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",3600
"14236","00105","2018HU0929165",12,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",240000
"14237","00105","2018HU0929541",28,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",101000
"14238","00105","2018HU0929669",12,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",169000
"14239","00105","2018HU0930476",19,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",285000
"14240","00105","2018HU0932616",28,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",314000
"14241","00105","2018HU0935916",31,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",12080
"14242","00105","2018HU0937286",19,"4:310000",3,1,0,0,0,0,39,4,"$150,000 to $199,999",167900
"14243","00105","2018HU0945006",23,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",292000
"14244","00105","2018HU0945018",20,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",302000
"14245","00105","2018HU0946891",36,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",122800
"14246","00105","2018HU0950053",81,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",29200
"14247","00105","2018HU0950651",13,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",97000
"14248","00105","2018HU0951508",13,"2:200000",2,0,0,0,0,0,7,2,"$15,000 to $24,999",15700
"14249","00105","2018HU0952858",16,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",55000
"14250","00105","2018HU0954678",25,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",200470
"14251","00105","2018HU0958495",18,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",155000
"14252","00105","2018HU0960329",44,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",75000
"14253","00105","2018HU0962056",21,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",67000
"14254","00105","2018HU0963811",14,"10:1000000",10,0,0,0,0,0,45,5,"$200,000 or more",572150
"14255","00105","2018HU0964914",68,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",135000
"14256","00105","2018HU0970649",21,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",100000
"14257","00105","2018HU0971284",14,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",230000
"14258","00105","2018HU0972336",27,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",116000
"14259","00105","2018HU0973914",14,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",86100
"14260","00105","2018HU0986355",32,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",130040
"14261","00105","2018HU0988412",13,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",150000
"14262","00105","2018HU0990236",18,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",9000
"14263","00105","2018HU0990468",73,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",20000
"14264","00105","2018HU0992118",16,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",160000
"14265","00105","2018HU0992692",25,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",91000
"14266","00105","2018HU0993920",16,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",89000
"14267","00105","2018HU0995756",15,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",298000
"14268","00105","2018HU0997598",18,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",112000
"14269","00105","2018HU1000656",28,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",75000
"14270","00105","2018HU1001220",12,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",226000
"14271","00105","2018HU1005364",57,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",80000
"14272","00105","2018HU1005938",26,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",220000
"14273","00105","2018HU1007882",27,"5:200111",2,0,0,1,1,1,45,5,"$200,000 or more",501000
"14274","00105","2018HU1007933",18,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",190000
"14275","00105","2018HU1011066",19,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",47500
"14276","00105","2018HU1011881",14,"4:200011",2,0,0,0,1,1,39,4,"$150,000 to $199,999",154000
"14277","00105","2018HU1013205",23,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",135000
"14278","00105","2018HU1013597",13,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",42000
"14279","00105","2018HU1016685",24,"3:200100",2,0,0,1,0,0,43,3,"$200,000 or more",300050
"14280","00105","2018HU1017338",17,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",213000
"14281","00105","2018HU1025812",24,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",288000
"14282","00105","2018HU1029367",24,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",124000
"14283","00105","2018HU1030973",9,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",176000
"14284","00105","2018HU1032029",15,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",130000
"14285","00105","2018HU1037906",15,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",150000
"14286","00105","2018HU1038955",26,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",165000
"14287","00105","2018HU1044010",12,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",217000
"14288","00105","2018HU1044140",12,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",120000
"14289","00105","2018HU1046600",24,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",161000
"14290","00105","2018HU1049441",16,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",354600
"14291","00105","2018HU1051471",18,"3:200010",2,0,0,0,1,0,43,3,"$200,000 or more",315000
"14292","00105","2018HU1054071",22,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",105000
"14293","00105","2018HU1054527",13,"2:200000",2,0,0,0,0,0,12,2,"$25,000 to $34,999",27100
"14294","00105","2018HU1056292",23,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",190000
"14295","00105","2018HU1056681",24,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",45000
"14296","00105","2018HU1056763",12,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",67500
"14297","00105","2018HU1057502",27,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",122010
"14298","00105","2018HU1059809",9,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",191700
"14299","00105","2018HU1060531",24,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",9900
"14300","00105","2018HU1061080",56,"3:300000",3,0,0,0,0,0,33,3,"$100,000 to $149,999",122000
"14301","00105","2018HU1061299",13,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",55000
"14302","00105","2018HU1064651",77,"4:400000",4,0,0,0,0,0,44,4,"$200,000 or more",663000
"14303","00105","2018HU1065213",15,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",72000
"14304","00105","2018HU1074119",8,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",70330
"14305","00105","2018HU1076131",16,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",238000
"14306","00105","2018HU1078124",25,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",110200
"14307","00105","2018HU1079196",11,"2:101000",1,0,1,0,0,0,7,2,"$15,000 to $24,999",17000
"14308","00105","2018HU1079350",8,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",12700
"14309","00105","2018HU1079419",15,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",27000
"14310","00105","2018HU1085951",18,"3:300000",3,0,0,0,0,0,33,3,"$100,000 to $149,999",127140
"14311","00105","2018HU1086780",19,"3:201000",2,0,1,0,0,0,43,3,"$200,000 or more",250000
"14312","00105","2018HU1089737",9,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",73200
"14313","00105","2018HU1089842",44,"3:200010",2,0,0,0,1,0,33,3,"$100,000 to $149,999",141000
"14314","00105","2018HU1091576",33,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",120000
"14315","00105","2018HU1094006",15,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",117000
"14316","00105","2018HU1094246",23,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",87200
"14317","00105","2018HU1099227",12,"2:200000",2,0,0,0,0,0,12,2,"$25,000 to $34,999",29060
"14318","00105","2018HU1100819",20,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",262000
"14319","00105","2018HU1101161",16,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",80000
"14320","00105","2018HU1102481",23,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",335000
"14321","00105","2018HU1104780",17,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",135000
"14322","00105","2018HU1106369",25,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",122900
"14323","00105","2018HU1107054",19,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",9440
"14324","00105","2018HU1107196",16,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",154190
"14325","00105","2018HU1107207",12,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",75000
"14326","00105","2018HU1108866",24,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",5000
"14327","00105","2018HU1110535",21,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",22300
"14328","00105","2018HU1111044",21,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",204000
"14329","00105","2018HU1112792",16,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",97000
"14330","00105","2018HU1113079",19,"2:200000",2,0,0,0,0,0,17,2,"$35,000 to $49,999",35600
"14331","00105","2018HU1113490",19,"4:400000",4,0,0,0,0,0,34,4,"$100,000 to $149,999",109800
"14332","00105","2018HU1115495",15,"5:200003",2,0,0,0,0,3,40,5,"$150,000 to $199,999",187000
"14333","00105","2018HU1116847",23,"4:400000",4,0,0,0,0,0,44,4,"$200,000 or more",266000
"14334","00105","2018HU1117063",22,"4:400000",4,0,0,0,0,0,44,4,"$200,000 or more",287000
"14335","00105","2018HU1117262",15,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",73000
"14336","00105","2018HU1117488",13,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",197000
"14337","00105","2018HU1118418",12,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",121210
"14338","00105","2018HU1119828",13,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",160000
"14339","00105","2018HU1120660",7,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",73900
"14340","00105","2018HU1122326",27,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",110010
"14341","00105","2018HU1123016",15,"3:300000",3,0,0,0,0,0,38,3,"$150,000 to $199,999",170000
"14342","00105","2018HU1124925",20,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",324200
"14343","00105","2018HU1125269",18,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",194000
"14344","00105","2018HU1126990",11,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",123000
"14345","00105","2018HU1127008",29,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",75000
"14346","00105","2018HU1127727",16,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14347","00105","2018HU1128486",25,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",132000
"14348","00105","2018HU1133673",27,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",305000
"14349","00105","2018HU1134861",35,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",75000
"14350","00105","2018HU1137384",25,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",5460
"14351","00105","2018HU1139116",21,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",80000
"14352","00105","2018HU1139151",9,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",46000
"14353","00105","2018HU1142196",8,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",477800
"14354","00105","2018HU1144203",14,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",72000
"14355","00105","2018HU1144660",42,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",95000
"14356","00105","2018HU1146142",17,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",102000
"14357","00105","2018HU1147182",16,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",65000
"14358","00105","2018HU1147729",13,"2:200000",2,0,0,0,0,0,7,2,"$15,000 to $24,999",21000
"14359","00105","2018HU1149492",33,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",4500
"14360","00105","2018HU1150359",13,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",23800
"14361","00105","2018HU1151214",17,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",40000
"14362","00105","2018HU1153061",14,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",86000
"14363","00105","2018HU1153315",15,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",305000
"14364","00105","2018HU1159434",15,"4:400000",4,0,0,0,0,0,29,4,"$75,000 to $99,999",86700
"14365","00105","2018HU1160238",17,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",240500
"14366","00105","2018HU1160404",22,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",59000
"14367","00105","2018HU1161891",26,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",63500
"14368","00105","2018HU1164205",11,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",7000
"14369","00105","2018HU1165260",21,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",125000
"14370","00105","2018HU1166751",36,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",132000
"14371","00105","2018HU1168227",24,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",134000
"14372","00105","2018HU1169130",27,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",123000
"14373","00105","2018HU1169276",5,"5:500000",5,0,0,0,0,0,45,5,"$200,000 or more",255000
"14374","00105","2018HU1173489",24,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",160600
"14375","00105","2018HU1173943",15,"3:300000",3,0,0,0,0,0,38,3,"$150,000 to $199,999",181000
"14376","00105","2018HU1174870",16,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",51500
"14377","00105","2018HU1176298",9,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",181230
"14378","00105","2018HU1178121",18,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",288300
"14379","00105","2018HU1182405",14,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",175000
"14380","00105","2018HU1186597",20,"3:210000",2,1,0,0,0,0,33,3,"$100,000 to $149,999",122000
"14381","00105","2018HU1187353",26,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",41000
"14382","00105","2018HU1191005",13,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",60000
"14383","00105","2018HU1195193",13,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",120000
"14384","00105","2018HU1195268",14,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",4610
"14385","00105","2018HU1195373",26,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",93120
"14386","00105","2018HU1197686",32,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",195000
"14387","00105","2018HU1202542",12,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",768000
"14388","00105","2018HU1205429",7,"3:300000",3,0,0,0,0,0,18,3,"$35,000 to $49,999",42800
"14389","00105","2018HU1205811",10,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",71000
"14390","00105","2018HU1207330",12,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",55000
"14391","00105","2018HU1208997",37,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",42600
"14392","00105","2018HU1210351",12,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",148010
"14393","00105","2018HU1210798",13,"3:300000",3,0,0,0,0,0,28,3,"$75,000 to $99,999",99000
"14394","00105","2018HU1212481",10,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",53000
"14395","00105","2018HU1215739",6,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",95000
"14396","00105","2018HU1217630",18,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",205000
"14397","00105","2018HU1218501",29,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",163470
"14398","00105","2018HU1218972",19,"4:201010",2,0,1,0,1,0,44,4,"$200,000 or more",243000
"14399","00105","2018HU1221840",24,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",245000
"14400","00105","2018HU1222154",21,"2:200000",2,0,0,0,0,0,7,2,"$15,000 to $24,999",23900
"14401","00105","2018HU1222261",6,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",272000
"14402","00105","2018HU1223799",10,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",40000
"14403","00105","2018HU1224713",19,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",656000
"14404","00105","2018HU1224770",14,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14405","00105","2018HU1228144",21,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",12000
"14406","00105","2018HU1229082",26,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",242000
"14407","00105","2018HU1236256",13,"5:500000",5,0,0,0,0,0,20,5,"$35,000 to $49,999",42000
"14408","00105","2018HU1237636",16,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",151000
"14409","00105","2018HU1238787",20,"3:200100",2,0,0,1,0,0,43,3,"$200,000 or more",320000
"14410","00105","2018HU1238834",10,"3:300000",3,0,0,0,0,0,38,3,"$150,000 to $199,999",167000
"14411","00105","2018HU1239397",27,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",176000
"14412","00105","2018HU1239659",6,"2:200000",2,0,0,0,0,0,2,2,"Less than $15,000",2050
"14413","00105","2018HU1240034",43,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",160000
"14414","00105","2018HU1242602",19,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",67000
"14415","00105","2018HU1246063",15,"3:300000",3,0,0,0,0,0,33,3,"$100,000 to $149,999",116700
"14416","00105","2018HU1247101",14,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",18000
"14417","00105","2018HU1253175",38,"4:202000",2,0,2,0,0,0,29,4,"$75,000 to $99,999",90000
"14418","00105","2018HU1253268",6,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",145000
"14419","00105","2018HU1255909",13,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",210000
"14420","00105","2018HU1256077",24,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",109900
"14421","00105","2018HU1262206",24,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",297800
"14422","00105","2018HU1263587",76,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",41200
"14423","00105","2018HU1264969",18,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",140000
"14424","00105","2018HU1265652",26,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",100000
"14425","00105","2018HU1265892",21,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",238100
"14426","00105","2018HU1269929",14,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",52200
"14427","00105","2018HU1269963",14,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",150000
"14428","00105","2018HU1271811",17,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",82900
"14429","00105","2018HU1273448",11,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",39200
"14430","00105","2018HU1273539",21,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",273000
"14431","00105","2018HU1274989",18,"3:200001",2,0,0,0,0,1,8,3,"$15,000 to $24,999",16700
"14432","00105","2018HU1275458",14,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",552200
"14433","00105","2018HU1275971",25,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",280000
"14434","00105","2018HU1276868",29,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",342000
"14435","00105","2018HU1278032",65,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",130000
"14436","00105","2018HU1281993",47,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",36900
"14437","00105","2018HU1285916",8,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",140000
"14438","00105","2018HU1286531",37,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",35000
"14439","00105","2018HU1286633",14,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",131700
"14440","00105","2018HU1288666",41,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",80000
"14441","00105","2018HU1288892",34,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",307400
"14442","00105","2018HU1289236",11,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",94700
"14443","00105","2018HU1291861",15,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",32200
"14444","00105","2018HU1298380",23,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",968300
"14445","00105","2018HU1299336",7,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",74000
"14446","00105","2018HU1299748",13,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",71000
"14447","00105","2018HU1300168",14,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",136750
"14448","00105","2018HU1304627",19,"2:100010",1,0,0,0,1,0,22,2,"$50,000 to $74,999",50000
"14449","00105","2018HU1305134",80,"2:200000",2,0,0,0,0,0,2,2,"Less than $15,000",9700
"14450","00105","2018HU1306266",25,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",81000
"14451","00105","2018HU1308071",43,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",195000
"14452","00105","2018HU1309878",22,"2:100010",1,0,0,0,1,0,2,2,"Less than $15,000",12300
"14453","00105","2018HU1312241",17,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",127050
"14454","00105","2018HU1314103",53,"5:212000",2,1,2,0,0,0,35,5,"$100,000 to $149,999",110000
"14455","00105","2018HU1317243",17,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",81300
"14456","00105","2018HU1321854",15,"3:300000",3,0,0,0,0,0,8,3,"$15,000 to $24,999",18930
"14457","00105","2018HU1322450",8,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",192000
"14458","00105","2018HU1324494",11,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",437200
"14459","00105","2018HU1328585",8,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",82160
"14460","00105","2018HU1330554",6,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",25000
"14461","00105","2018HU1332021",13,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",605000
"14462","00105","2018HU1332771",37,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",9000
"14463","00105","2018HU1333802",34,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",140000
"14464","00105","2018HU1338363",9,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",78500
"14465","00105","2018HU1338617",12,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",140000
"14466","00105","2018HU1339304",39,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",196000
"14467","00105","2018HU1340265",15,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",76000
"14468","00105","2018HU1340665",15,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",140000
"14469","00105","2018HU1342056",24,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",138000
"14470","00105","2018HU1347215",11,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",160000
"14471","00105","2018HU1347460",19,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",82300
"14472","00105","2018HU1347492",10,"3:201000",2,0,1,0,0,0,33,3,"$100,000 to $149,999",113090
"14473","00105","2018HU1350325",9,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",96100
"14474","00105","2018HU1352524",45,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",86000
"14475","00105","2018HU1353434",26,"2:200000",2,0,0,0,0,0,12,2,"$25,000 to $34,999",26600
"14476","00105","2018HU1354102",13,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",124000
"14477","00105","2018HU1354730",25,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",325100
"14478","00105","2018HU1357487",12,"3:300000",3,0,0,0,0,0,38,3,"$150,000 to $199,999",167500
"14479","00105","2018HU1357913",14,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",10000
"14480","00105","2018HU1361142",22,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",110000
"14481","00105","2018HU1361163",14,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",140000
"14482","00105","2018HU1363141",12,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",105000
"14483","00105","2018HU1364357",12,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",95050
"14484","00105","2018HU1364969",22,"2:200000",2,0,0,0,0,0,2,2,"Less than $15,000",6000
"14485","00105","2018HU1367892",17,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",68000
"14486","00105","2018HU1368258",44,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",65000
"14487","00105","2018HU1371598",26,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",107500
"14488","00105","2018HU1371974",9,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",120000
