geoid,income_recode,size_recode,ipf,tract,puma
11001005900,5,4,0,5900,106
11001005900,6,4,0,5900,106
11001005900,7,4,0,5900,106
11001005900,8,4,0,5900,106
11001005900,9,4,0,5900,106
11001005900,1,5,0,5900,106
11001005900,2,5,0,5900,106
11001005900,3,5,0,5900,106
11001005900,4,5,0,5900,106
11001005900,5,5,0,5900,106
11001005900,6,5,0,5900,106
11001005900,7,5,0,5900,106
11001005900,8,5,0,5900,106
11001005900,9,5,0,5900,106
11001006400,1,1,209,6400,106
11001006400,2,1,61,6400,106
11001006400,3,1,26,6400,106
11001006400,4,1,14,6400,106
11001006400,5,1,58,6400,106
11001006400,6,1,83,6400,106
11001006400,7,1,88,6400,106
11001006400,8,1,56,6400,106
11001006400,9,1,74,6400,106
11001006400,1,2,255,6400,106
11001006400,2,2,33,6400,106
11001006400,3,2,31,6400,106
11001006400,4,2,37,6400,106
11001006400,5,2,32,6400,106
11001006400,6,2,37,6400,106
11001006400,7,2,20,6400,106
11001006400,8,2,20,6400,106
11001006400,9,2,15,6400,106
11001006400,1,3,24,6400,106
11001006400,2,3,5,6400,106
11001006400,3,3,7,6400,106
11001006400,4,3,9,6400,106
11001006400,5,3,2,6400,106
11001006400,6,3,9,6400,106
11001006400,7,3,4,6400,106
11001006400,8,3,2,6400,106
11001006400,9,3,5,6400,106
11001006400,1,4,12,6400,106
11001006400,2,4,7,6400,106
11001006400,3,4,2,6400,106
11001006400,4,4,5,6400,106
11001006400,5,4,22,6400,106
11001006400,6,4,11,6400,106
11001006400,7,4,1,6400,106
11001006400,8,4,1,6400,106
11001006400,9,4,1,6400,106
11001006400,1,5,17,6400,106
11001006400,2,5,7,6400,106
11001006400,3,5,2,6400,106
11001006400,4,5,3,6400,106
11001006400,5,5,4,6400,106
11001006400,6,5,2,6400,106
11001006400,7,5,0,6400,106
11001006400,8,5,1,6400,106
11001006400,9,5,3,6400,106
11001006500,1,1,49,6500,103
11001006500,2,1,12,6500,103
11001006500,3,1,3,6500,103
11001006500,4,1,2,6500,103
11001006500,5,1,50,6500,103
11001006500,6,1,19,6500,103
11001006500,7,1,229,6500,103
11001006500,8,1,81,6500,103
11001006500,9,1,209,6500,103
11001006500,1,2,48,6500,103
11001006500,2,2,4,6500,103
11001006500,3,2,9,6500,103
11001006500,4,2,14,6500,103
11001006500,5,2,22,6500,103
11001006500,6,2,10,6500,103
11001006500,7,2,98,6500,103
11001006500,8,2,52,6500,103
11001006500,9,2,56,6500,103
11001006500,1,3,19,6500,103
11001006500,2,3,1,6500,103
11001006500,3,3,3,6500,103
11001006500,4,3,7,6500,103
11001006500,5,3,11,6500,103
11001006500,6,3,3,6500,103
11001006500,7,3,68,6500,103
11001006500,8,3,17,6500,103
11001006500,9,3,81,6500,103
11001006500,1,4,10,6500,103
11001006500,2,4,2,6500,103
11001006500,3,4,2,6500,103
11001006500,4,4,6,6500,103
11001006500,5,4,9,6500,103
11001006500,6,4,3,6500,103
11001006500,7,4,34,6500,103
11001006500,8,4,9,6500,103
11001006500,9,4,14,6500,103
11001006500,1,5,5,6500,103
11001006500,2,5,2,6500,103
11001006500,3,5,1,6500,103
11001006500,4,5,3,6500,103
11001006500,5,5,1,6500,103
11001006500,6,5,2,6500,103
11001006500,7,5,26,6500,103
11001006500,8,5,4,6500,103
11001006500,9,5,22,6500,103
11001006600,1,1,0,6600,103
11001006600,2,1,24,6600,103
11001006600,3,1,9,6600,103
11001006600,4,1,7,6600,103
11001006600,5,1,26,6600,103
11001006600,6,1,48,6600,103
11001006600,7,1,102,6600,103
11001006600,8,1,62,6600,103
11001006600,9,1,139,6600,103
11001006600,1,2,0,6600,103
11001006600,2,2,13,6600,103
11001006600,3,2,31,6600,103
11001006600,4,2,49,6600,103
11001006600,5,2,17,6600,103
11001006600,6,2,48,6600,103
11001006600,7,2,83,6600,103
11001006600,8,2,61,6600,103
11001006600,9,2,250,6600,103
11001006600,1,3,0,6600,103
11001006600,2,3,2,6600,103
11001006600,3,3,9,6600,103
11001006600,4,3,18,6600,103
11001006600,5,3,3,6600,103
11001006600,6,3,6,6600,103
11001006600,7,3,10,6600,103
11001006600,8,3,8,6600,103
11001006600,9,3,15,6600,103
11001006600,1,4,0,6600,103
11001006600,2,4,2,6600,103
11001006600,3,4,4,6600,103
11001006600,4,4,12,6600,103
11001006600,5,4,2,6600,103
11001006600,6,4,3,6600,103
11001006600,7,4,3,6600,103
11001006600,8,4,3,6600,103
11001006600,9,4,2,6600,103
11001006600,1,5,0,6600,103
11001006600,2,5,3,6600,103
11001006600,3,5,3,6600,103
11001006600,4,5,7,6600,103
11001006600,5,5,1,6600,103
11001006600,6,5,4,6600,103
11001006600,7,5,4,6600,103
11001006600,8,5,2,6600,103
11001006600,9,5,4,6600,103
11001006700,1,1,11,6700,103
11001006700,2,1,11,6700,103
11001006700,3,1,1,6700,103
11001006700,4,1,8,6700,103
11001006700,5,1,114,6700,103
11001006700,6,1,52,6700,103
11001006700,7,1,236,6700,103
11001006700,8,1,83,6700,103
11001006700,9,1,345,6700,103
11001006700,1,2,11,6700,103
11001006700,2,2,4,6700,103
11001006700,3,2,3,6700,103
11001006700,4,2,50,6700,103
11001006700,5,2,101,6700,103
11001006700,6,2,31,6700,103
11001006700,7,2,144,6700,103
11001006700,8,2,60,6700,103
11001006700,9,2,240,6700,103
11001006700,1,3,4,6700,103
11001006700,2,3,1,6700,103
11001006700,3,3,1,6700,103
11001006700,4,3,25,6700,103
11001006700,5,3,35,6700,103
11001006700,6,3,10,6700,103
11001006700,7,3,48,6700,103
11001006700,8,3,15,6700,103
11001006700,9,3,158,6700,103
11001006700,1,4,2,6700,103
11001006700,2,4,2,6700,103
11001006700,3,4,1,6700,103
11001006700,4,4,22,6700,103
11001006700,5,4,50,6700,103
11001006700,6,4,9,6700,103
11001006700,7,4,31,6700,103
11001006700,8,4,9,6700,103
11001006700,9,4,78,6700,103
11001006700,1,5,1,6700,103
11001006700,2,5,2,6700,103
11001006700,3,5,0,6700,103
11001006700,4,5,11,6700,103
11001006700,5,5,3,6700,103
11001006700,6,5,6,6700,103
11001006700,7,5,14,6700,103
11001006700,8,5,3,6700,103
11001006700,9,5,23,6700,103
11001006801,1,1,30,6801,103
11001006801,2,1,11,6801,103
11001006801,3,1,2,6801,103
11001006801,4,1,5,6801,103
11001006801,5,1,36,6801,103
11001006801,6,1,42,6801,103
11001006801,7,1,83,6801,103
11001006801,8,1,62,6801,103
11001006801,9,1,106,6801,103
11001006801,1,2,36,6801,103
11001006801,2,2,5,6801,103
11001006801,3,2,4,6801,103
11001006801,4,2,40,6801,103
11001006801,5,2,41,6801,103
11001006801,6,2,44,6801,103
11001006801,7,2,66,6801,103
11001006801,8,2,71,6801,103
11001006801,9,2,107,6801,103
11001006801,1,3,12,6801,103
11001006801,2,3,1,6801,103
11001006801,3,3,2,6801,103
11001006801,4,3,19,6801,103
11001006801,5,3,10,6801,103
11001006801,6,3,11,6801,103
11001006801,7,3,17,6801,103
11001006801,8,3,15,6801,103
11001006801,9,3,39,6801,103
11001006801,1,4,6,6801,103
11001006801,2,4,2,6801,103
11001006801,3,4,1,6801,103
11001006801,4,4,17,6801,103
11001006801,5,4,11,6801,103
11001006801,6,4,12,6801,103
11001006801,7,4,10,6801,103
11001006801,8,4,10,6801,103
11001006801,9,4,10,6801,103
11001006801,1,5,3,6801,103
11001006801,2,5,2,6801,103
11001006801,3,5,0,6801,103
11001006801,4,5,8,6801,103
11001006801,5,5,1,6801,103
11001006801,6,5,5,6801,103
11001006801,7,5,5,6801,103
11001006801,8,5,3,6801,103
11001006801,9,5,6,6801,103
11001006802,1,1,7,6802,103
11001006802,2,1,1,6802,103
11001006802,3,1,4,6802,103
11001006802,4,1,2,6802,103
11001006802,5,1,25,6802,103
11001006802,6,1,51,6802,103
11001006802,7,1,77,6802,103
11001006802,8,1,48,6802,103
11001006802,9,1,92,6802,103
11001006802,1,2,6,6802,103
11001006802,2,2,0,6802,103
11001006802,3,2,13,6802,103
11001006802,4,2,15,6802,103
11001006802,5,2,19,6802,103
11001006802,6,2,86,6802,103
11001006802,7,2,62,6802,103
11001006802,8,2,47,6802,103
11001006802,9,2,79,6802,103
11001006802,1,3,2,6802,103
11001006802,2,3,0,6802,103
11001006802,3,3,5,6802,103
11001006802,4,3,8,6802,103
11001006802,5,3,9,6802,103
11001006802,6,3,53,6802,103
11001006802,7,3,30,6802,103
11001006802,8,3,14,6802,103
11001006802,9,3,139,6802,103
11001006802,1,4,1,6802,103
11001006802,2,4,0,6802,103
11001006802,3,4,3,6802,103
11001006802,4,4,7,6802,103
11001006802,5,4,8,6802,103
11001006802,6,4,53,6802,103
11001006802,7,4,15,6802,103
11001006802,8,4,8,6802,103
11001006802,9,4,29,6802,103
11001006802,1,5,0,6802,103
11001006802,2,5,0,6802,103
11001006802,3,5,1,6802,103
11001006802,4,5,2,6802,103
11001006802,5,5,0,6802,103
11001006802,6,5,1,6802,103
11001006802,7,5,1,6802,103
11001006802,8,5,1,6802,103
11001006802,9,5,1,6802,103
11001006804,1,1,0,6804,103
11001006804,2,1,0,6804,103
11001006804,3,1,0,6804,103
11001006804,4,1,0,6804,103
11001006804,5,1,1,6804,103
11001006804,6,1,0,6804,103
11001006804,7,1,0,6804,103
11001006804,8,1,0,6804,103
11001006804,9,1,3,6804,103
11001006804,1,2,0,6804,103
11001006804,2,2,0,6804,103
11001006804,3,2,0,6804,103
11001006804,4,2,2,6804,103
11001006804,5,2,1,6804,103
11001006804,6,2,0,6804,103
11001006804,7,2,0,6804,103
11001006804,8,2,0,6804,103
11001006804,9,2,2,6804,103
11001006804,1,3,0,6804,103
11001006804,2,3,0,6804,103
11001006804,3,3,0,6804,103
11001006804,4,3,1,6804,103
11001006804,5,3,2,6804,103
11001006804,6,3,0,6804,103
11001006804,7,3,0,6804,103
11001006804,8,3,0,6804,103
11001006804,9,3,7,6804,103
11001006804,1,4,0,6804,103
11001006804,2,4,0,6804,103
11001006804,3,4,0,6804,103
11001006804,4,4,0,6804,103
11001006804,5,4,0,6804,103
11001006804,6,4,0,6804,103
11001006804,7,4,0,6804,103
11001006804,8,4,0,6804,103
11001006804,9,4,0,6804,103
11001006804,1,5,0,6804,103
11001006804,2,5,0,6804,103
11001006804,3,5,0,6804,103
11001006804,4,5,1,6804,103
11001006804,5,5,1,6804,103
11001006804,6,5,0,6804,103
11001006804,7,5,0,6804,103
11001006804,8,5,0,6804,103
11001006804,9,5,9,6804,103
11001006900,1,1,31,6900,103
11001006900,2,1,24,6900,103
11001006900,3,1,2,6900,103
11001006900,4,1,1,6900,103
11001006900,5,1,20,6900,103
11001006900,6,1,46,6900,103
11001006900,7,1,86,6900,103
11001006900,8,1,66,6900,103
11001006900,9,1,164,6900,103
11001006900,1,2,34,6900,103
11001006900,2,2,12,6900,103
11001006900,3,2,4,6900,103
11001006900,4,2,9,6900,103
11001006900,5,2,10,6900,103
11001006900,6,2,39,6900,103
11001006900,7,2,51,6900,103
11001006900,8,2,62,6900,103
11001006900,9,2,249,6900,103
11001006900,1,3,12,6900,103
11001006900,2,3,3,6900,103
11001006900,3,3,2,6900,103
11001006900,4,3,5,6900,103
11001006900,5,3,4,6900,103
11001006900,6,3,11,6900,103
11001006900,7,3,16,6900,103
11001006900,8,3,15,6900,103
11001006900,9,3,97,6900,103
11001006900,1,4,6,6900,103
11001006900,2,4,5,6900,103
11001006900,3,4,1,6900,103
11001006900,4,4,4,6900,103
11001006900,5,4,3,6900,103
11001006900,6,4,12,6900,103
11001006900,7,4,9,6900,103
11001006900,8,4,9,6900,103
11001006900,9,4,58,6900,103
11001006900,1,5,3,6900,103
11001006900,2,5,5,6900,103
11001006900,3,5,0,6900,103
11001006900,4,5,2,6900,103
11001006900,5,5,0,6900,103
11001006900,6,5,7,6900,103
11001006900,7,5,6,6900,103
11001006900,8,5,3,6900,103
11001006900,9,5,24,6900,103
11001007000,1,1,17,7000,103
11001007000,2,1,0,7000,103
11001007000,3,1,2,7000,103
11001007000,4,1,1,7000,103
11001007000,5,1,45,7000,103
11001007000,6,1,19,7000,103
11001007000,7,1,92,7000,103
11001007000,8,1,68,7000,103
11001007000,9,1,139,7000,103
11001007000,1,2,18,7000,103
11001007000,2,2,0,7000,103
11001007000,3,2,5,7000,103
11001007000,4,2,3,7000,103
11001007000,5,2,55,7000,103
11001007000,6,2,12,7000,103
11001007000,7,2,65,7000,103
11001007000,8,2,72,7000,103
11001007000,9,2,207,7000,103
11001007000,1,3,6,7000,103
11001007000,2,3,0,7000,103
11001007000,3,3,2,7000,103
11001007000,4,3,2,7000,103
11001007000,5,3,10,7000,103
11001007000,6,3,3,7000,103
11001007000,7,3,15,7000,103
11001007000,8,3,14,7000,103
11001007000,9,3,40,7000,103
11001007000,1,4,3,7000,103
11001007000,2,4,0,7000,103
11001007000,3,4,1,7000,103
11001007000,4,4,2,7000,103
11001007000,5,4,23,7000,103
11001007000,6,4,4,7000,103
11001007000,7,4,13,7000,103
11001007000,8,4,11,7000,103
11001007000,9,4,65,7000,103
11001007000,1,5,2,7000,103
11001007000,2,5,0,7000,103
11001007000,3,5,1,7000,103
11001007000,4,5,1,7000,103
11001007000,5,5,1,7000,103
11001007000,6,5,2,7000,103
11001007000,7,5,7,7000,103
11001007000,8,5,4,7000,103
11001007000,9,5,17,7000,103
11001007100,1,1,42,7100,103
11001007100,2,1,39,7100,103
11001007100,3,1,14,7100,103
11001007100,4,1,9,7100,103
11001007100,5,1,33,7100,103
11001007100,6,1,60,7100,103
11001007100,7,1,108,7100,103
11001007100,8,1,94,7100,103
11001007100,9,1,107,7100,103
11001007100,1,2,53,7100,103
11001007100,2,2,32,7100,103
11001007100,3,2,51,7100,103
11001007100,4,2,68,7100,103
11001007100,5,2,24,7100,103
11001007100,6,2,71,7100,103
11001007100,7,2,87,7100,103
11001007100,8,2,127,7100,103
11001007100,9,2,61,7100,103
11001007100,1,3,15,7100,103
11001007100,2,3,3,7100,103
11001007100,3,3,15,7100,103
11001007100,4,3,27,7100,103
11001007100,5,3,5,7100,103
11001007100,6,3,10,7100,103
11001007100,7,3,14,7100,103
11001007100,8,3,16,7100,103
11001007100,9,3,18,7100,103
11001007100,1,4,5,7100,103
11001007100,2,4,3,7100,103
11001007100,3,4,5,7100,103
11001007100,4,4,16,7100,103
11001007100,5,4,2,7100,103
11001007100,6,4,4,7100,103
11001007100,7,4,3,7100,103
11001007100,8,4,4,7100,103
11001007100,9,4,1,7100,103
11001007100,1,5,6,7100,103
11001007100,2,5,26,7100,103
11001007100,3,5,6,7100,103
11001007100,4,5,17,7100,103
11001007100,5,5,2,7100,103
11001007100,6,5,28,7100,103
11001007100,7,5,21,7100,103
11001007100,8,5,13,7100,103
11001007100,9,5,25,7100,103
11001007201,1,1,9,7201,106
11001007201,2,1,19,7201,106
11001007201,3,1,40,7201,106
11001007201,4,1,10,7201,106
11001007201,5,1,73,7201,106
11001007201,6,1,106,7201,106
11001007201,7,1,233,7201,106
11001007201,8,1,136,7201,106
11001007201,9,1,193,7201,106
11001007201,1,2,6,7201,106
11001007201,2,2,7,7201,106
11001007201,3,2,52,7201,106
11001007201,4,2,25,7201,106
11001007201,5,2,63,7201,106
11001007201,6,2,92,7201,106
11001007201,7,2,135,7201,106
11001007201,8,2,74,7201,106
11001007201,9,2,88,7201,106
11001007201,1,3,0,7201,106
11001007201,2,3,0,7201,106
11001007201,3,3,0,7201,106
11001007201,4,3,0,7201,106
11001007201,5,3,0,7201,106
11001007201,6,3,0,7201,106
11001007201,7,3,0,7201,106
11001007201,8,3,0,7201,106
11001007201,9,3,0,7201,106
11001007201,1,4,0,7201,106
11001007201,2,4,0,7201,106
11001007201,3,4,0,7201,106
11001007201,4,4,0,7201,106
11001007201,5,4,0,7201,106
11001007201,6,4,0,7201,106
11001007201,7,4,0,7201,106
11001007201,8,4,0,7201,106
11001007201,9,4,0,7201,106
11001007201,1,5,0,7201,106
11001007201,2,5,0,7201,106
11001007201,3,5,0,7201,106
11001007201,4,5,0,7201,106
11001007201,5,5,0,7201,106
11001007201,6,5,0,7201,106
11001007201,7,5,0,7201,106
11001007201,8,5,0,7201,106
11001007201,9,5,0,7201,106
11001007202,1,1,28,7202,106
11001007202,2,1,27,7202,106
11001007202,3,1,7,7202,106
11001007202,4,1,12,7202,106
11001007202,5,1,102,7202,106
11001007202,6,1,134,7202,106
11001007202,7,1,329,7202,106
11001007202,8,1,261,7202,106
11001007202,9,1,312,7202,106
11001007202,1,2,22,7202,106
11001007202,2,2,10,7202,106
11001007202,3,2,8,7202,106
11001007202,4,2,29,7202,106
11001007202,5,2,113,7202,106
11001007202,6,2,128,7202,106
11001007202,7,2,270,7202,106
11001007202,8,2,230,7202,106
11001007202,9,2,306,7202,106
11001007202,1,3,3,7202,106
11001007202,2,3,2,7202,106
11001007202,3,3,2,7202,106
11001007202,4,3,7,7202,106
11001007202,5,3,2,7202,106
11001007202,6,3,9,7202,106
11001007202,7,3,9,7202,106
11001007202,8,3,6,7202,106
11001007202,9,3,13,7202,106
11001007202,1,4,1,7202,106
11001007202,2,4,1,7202,106
11001007202,3,4,1,7202,106
11001007202,4,4,3,7202,106
11001007202,5,4,7,7202,106
11001007202,6,4,2,7202,106
11001007202,7,4,1,7202,106
11001007202,8,4,2,7202,106
11001007202,9,4,1,7202,106
11001007202,1,5,0,7202,106
11001007202,2,5,0,7202,106
11001007202,3,5,0,7202,106
11001007202,4,5,0,7202,106
11001007202,5,5,0,7202,106
11001007202,6,5,0,7202,106
11001007202,7,5,0,7202,106
11001007202,8,5,0,7202,106
11001007202,9,5,0,7202,106
11001007203,1,1,72,7203,103
11001007203,2,1,9,7203,103
11001007203,3,1,5,7203,103
11001007203,4,1,8,7203,103
11001007203,5,1,31,7203,103
11001007203,6,1,56,7203,103
11001007203,7,1,160,7203,103
11001007203,8,1,133,7203,103
11001007203,9,1,177,7203,103
11001007203,1,2,72,7203,103
11001007203,2,2,3,7203,103
11001007203,3,2,6,7203,103
11001007203,4,2,22,7203,103
11001007203,5,2,17,7203,103
11001007203,6,2,32,7203,103
11001007203,7,2,97,7203,103
11001007203,8,2,105,7203,103
11001007203,9,2,224,7203,103
11001007203,1,3,10,7203,103
11001007203,2,3,1,7203,103
11001007203,3,3,1,7203,103
11001007203,4,3,6,7203,103
11001007203,5,3,1,7203,103
11001007203,6,3,12,7203,103
11001007203,7,3,21,7203,103
11001007203,8,3,11,7203,103
11001007203,9,3,82,7203,103
11001007203,1,4,2,7203,103
11001007203,2,4,0,7203,103
11001007203,3,4,0,7203,103
11001007203,4,4,3,7203,103
11001007203,5,4,7,7203,103
11001007203,6,4,5,7203,103
11001007203,7,4,5,7203,103
11001007203,8,4,7,7203,103
11001007203,9,4,56,7203,103
11001007203,1,5,2,7203,103
11001007203,2,5,0,7203,103
11001007203,3,5,0,7203,103
11001007203,4,5,2,7203,103
11001007203,5,5,1,7203,103
11001007203,6,5,1,7203,103
11001007203,7,5,1,7203,103
11001007203,8,5,5,7203,103
11001007203,9,5,40,7203,103
11001007301,1,1,4,7301,103
11001007301,2,1,17,7301,106
11001007301,3,1,3,7301,106
11001007301,4,1,5,7301,106
11001007301,5,1,22,7301,106
11001007301,6,1,20,7301,106
11001007301,7,1,28,7301,106
11001007301,8,1,15,7301,106
11001007301,9,1,59,7301,106
11001007301,1,2,7,7301,106
11001007301,2,2,19,7301,106
11001007301,3,2,10,7301,106
11001007301,4,2,43,7301,106
11001007301,5,2,51,7301,106
11001007301,6,2,50,7301,106
11001007301,7,2,124,7301,106
11001007301,8,2,69,7301,106
11001007301,9,2,76,7301,106
11001007301,1,3,5,7301,106
11001007301,2,3,11,7301,106
11001007301,3,3,10,7301,106
11001007301,4,3,88,7301,106
11001007301,5,3,22,7301,106
11001007301,6,3,34,7301,106
11001007301,7,3,73,7301,106
11001007301,8,3,56,7301,106
11001007301,9,3,73,7301,106
11001007301,1,4,3,7301,106
11001007301,2,4,5,7301,106
11001007301,3,4,4,7301,106
11001007301,4,4,48,7301,106
11001007301,5,4,16,7301,106
11001007301,6,4,20,7301,106
11001007301,7,4,45,7301,106
11001007301,8,4,32,7301,106
11001007301,9,4,47,7301,106
11001007301,1,5,2,7301,106
11001007301,2,5,5,7301,106
11001007301,3,5,2,7301,106
11001007301,4,5,34,7301,106
11001007301,5,5,12,7301,106
11001007301,6,5,17,7301,106
11001007301,7,5,25,7301,106
11001007301,8,5,39,7301,106
11001007301,9,5,37,7301,106
11001007304,1,1,94,7304,104
11001007304,2,1,116,7304,104
11001007304,3,1,249,7304,104
11001007304,4,1,40,7304,104
11001007304,5,1,190,7304,104
11001007304,6,1,52,7304,104
11001007304,7,1,42,7304,104
11001007304,8,1,28,7304,104
11001007304,9,1,43,7304,104
11001007304,1,2,95,7304,104
11001007304,2,2,39,7304,104
11001007304,3,2,124,7304,104
11001007304,4,2,45,7304,104
11001007304,5,2,92,7304,104
11001007304,6,2,32,7304,104
11001007304,7,2,36,7304,104
11001007304,8,2,22,7304,104
11001007304,9,2,13,7304,104
11001007304,1,3,60,7304,104
11001007304,2,3,20,7304,104
11001007304,3,3,134,7304,104
11001007304,4,3,49,7304,104
11001007304,5,3,31,7304,104
11001007304,6,3,17,7304,104
11001007304,7,3,14,7304,104
11001007304,8,3,11,7304,104
11001007304,9,3,9,7304,104
11001007304,1,4,30,7304,104
11001007304,2,4,8,7304,104
11001007304,3,4,31,7304,104
11001007304,4,4,15,7304,104
11001007304,5,4,18,7304,104
11001007304,6,4,9,7304,104
11001007304,7,4,7,7304,104
11001007304,8,4,5,7304,104
11001007304,9,4,5,7304,104
11001007304,1,5,26,7304,104
11001007304,2,5,8,7304,104
11001007304,3,5,18,7304,104
11001007304,4,5,15,7304,104
11001007304,5,5,15,7304,104
11001007304,6,5,8,7304,104
11001007304,7,5,4,7304,104
11001007304,8,5,7,7304,104
11001007304,9,5,4,7304,104
11001007401,1,1,175,7401,104
11001007401,2,1,49,7401,104
11001007401,3,1,92,7401,104
11001007401,4,1,31,7401,104
11001007401,5,1,40,7401,104
11001007401,6,1,1,7401,104
11001007401,7,1,29,7401,104
11001007401,8,1,0,7401,104
11001007401,9,1,12,7401,104
11001007401,1,2,104,7401,104
11001007401,2,2,16,7401,104
11001007401,3,2,48,7401,104
11001007401,4,2,29,7401,104
11001007401,5,2,21,7401,104
11001007401,6,2,1,7401,104
11001007401,7,2,24,7401,104
11001007401,8,2,0,7401,104
11001007401,9,2,4,7401,104
11001007401,1,3,25,7401,104
11001007401,2,3,5,7401,104
11001007401,3,3,15,7401,104
11001007401,4,3,14,7401,104
11001007401,5,3,5,7401,104
11001007401,6,3,0,7401,104
11001007401,7,3,7,7401,104
11001007401,8,3,0,7401,104
11001007401,9,3,2,7401,104
11001007401,1,4,18,7401,104
11001007401,2,4,3,7401,104
11001007401,3,4,7,7401,104
11001007401,4,4,6,7401,104
11001007401,5,4,4,7401,104
11001007401,6,4,0,7401,104
11001007401,7,4,4,7401,104
11001007401,8,4,0,7401,104
11001007401,9,4,1,7401,104
11001007401,1,5,10,7401,104
11001007401,2,5,2,7401,104
11001007401,3,5,2,7401,104
11001007401,4,5,5,7401,104
11001007401,5,5,3,7401,104
11001007401,6,5,0,7401,104
11001007401,7,5,3,7401,104
11001007401,8,5,0,7401,104
11001007401,9,5,1,7401,104
11001007403,1,1,97,7403,104
11001007403,2,1,57,7403,104
11001007403,3,1,42,7403,104
11001007403,4,1,20,7403,104
11001007403,5,1,42,7403,104
11001007403,6,1,0,7403,104
11001007403,7,1,57,7403,104
11001007403,8,1,9,7403,104
11001007403,9,1,14,7403,104
11001007403,1,2,128,7403,104
11001007403,2,2,23,7403,104
11001007403,3,2,57,7403,104
11001007403,4,2,29,7403,104
11001007403,5,2,24,7403,104
11001007403,6,2,0,7403,104
11001007403,7,2,53,7403,104
11001007403,8,2,8,7403,104
11001007403,9,2,4,7403,104
11001007403,1,3,22,7403,104
11001007403,2,3,6,7403,104
11001007403,3,3,12,7403,104
11001007403,4,3,12,7403,104
11001007403,5,3,5,7403,104
11001007403,6,3,0,7403,104
11001007403,7,3,12,7403,104
11001007403,8,3,3,7403,104
11001007403,9,3,3,7403,104
11001007403,1,4,85,7403,104
11001007403,2,4,6,7403,104
11001007403,3,4,29,7403,104
11001007403,4,4,14,7403,104
11001007403,5,4,6,7403,104
11001007403,6,4,0,7403,104
11001007403,7,4,12,7403,104
11001007403,8,4,2,7403,104
11001007403,9,4,2,7403,104
11001007403,1,5,49,7403,104
11001007403,2,5,5,7403,104
11001007403,3,5,7,7403,104
11001007403,4,5,12,7403,104
11001007403,5,5,5,7403,104
11001007403,6,5,0,7403,104
11001007403,7,5,7,7403,104
11001007403,8,5,3,7403,104
11001007403,9,5,1,7403,104
11001007404,1,1,38,7404,104
11001007404,2,1,47,7404,104
11001007404,3,1,9,7404,104
11001007404,4,1,20,7404,104
11001007404,5,1,84,7404,104
11001007404,6,1,72,7404,104
11001007404,7,1,52,7404,104
11001007404,8,1,26,7404,104
11001007404,9,1,39,7404,104
11001007404,1,2,49,7404,104
11001007404,2,2,19,7404,104
11001007404,3,2,11,7404,104
11001007404,4,2,30,7404,104
11001007404,5,2,53,7404,104
11001007404,6,2,50,7404,104
11001007404,7,2,48,7404,104
11001007404,8,2,23,7404,104
11001007404,9,2,12,7404,104
11001007404,1,3,44,7404,104
11001007404,2,3,12,7404,104
11001007404,3,3,12,7404,104
11001007404,4,3,65,7404,104
11001007404,5,3,28,7404,104
11001007404,6,3,41,7404,104
11001007404,7,3,23,7404,104
11001007404,8,3,14,7404,104
11001007404,9,3,9,7404,104
11001007404,1,4,36,7404,104
11001007404,2,4,7,7404,104
11001007404,3,4,5,7404,104
11001007404,4,4,62,7404,104
11001007404,5,4,29,7404,104
11001007404,6,4,33,7404,104
11001007404,7,4,13,7404,104
11001007404,8,4,7,7404,104
11001007404,9,4,5,7404,104
11001007404,1,5,31,7404,104
11001007404,2,5,6,7404,104
11001007404,3,5,3,7404,104
11001007404,4,5,74,7404,104
11001007404,5,5,26,7404,104
11001007404,6,5,32,7404,104
11001007404,7,5,9,7404,104
11001007404,8,5,11,7404,104
11001007404,9,5,5,7404,104
11001007406,1,1,55,7406,104
11001007406,2,1,52,7406,104
11001007406,3,1,16,7406,104
11001007406,4,1,17,7406,104
11001007406,5,1,49,7406,104
11001007406,6,1,52,7406,104
11001007406,7,1,39,7406,104
11001007406,8,1,12,7406,104
11001007406,9,1,0,7406,104
11001007406,1,2,156,7406,104
11001007406,2,2,29,7406,104
11001007406,3,2,38,7406,104
11001007406,4,2,47,7406,104
11001007406,5,2,39,7406,104
11001007406,6,2,50,7406,104
11001007406,7,2,43,7406,104
11001007406,8,2,11,7406,104
11001007406,9,2,0,7406,104
11001007406,1,3,105,7406,104
11001007406,2,3,15,7406,104
11001007406,3,3,34,7406,104
11001007406,4,3,52,7406,104
11001007406,5,3,12,7406,104
11001007406,6,3,27,7406,104
11001007406,7,3,17,7406,104
11001007406,8,3,6,7406,104
11001007406,9,3,0,7406,104
11001007406,1,4,55,7406,104
11001007406,2,4,7,7406,104
11001007406,3,4,11,7406,104
11001007406,4,4,16,7406,104
11001007406,5,4,8,7406,104
11001007406,6,4,14,7406,104
11001007406,7,4,8,7406,104
11001007406,8,4,3,7406,104
11001007406,9,4,0,7406,104
11001007406,1,5,126,7406,104
11001007406,2,5,8,7406,104
11001007406,3,5,7,7406,104
11001007406,4,5,29,7406,104
11001007406,5,5,8,7406,104
11001007406,6,5,17,7406,104
11001007406,7,5,6,7406,104
11001007406,8,5,4,7406,104
11001007406,9,5,0,7406,104
11001007407,1,1,51,7407,104
11001007407,2,1,120,7407,104
11001007407,3,1,40,7407,104
11001007407,4,1,20,7407,104
